40.2457984,-111.6398848,nan,nan,-74,5.75,165,38:13.8,2022-12-01 08:14:08.459816
40.2457888,-111.639872,nan,nan,-78,5.5,164,38:12.8,2022-12-01 08:14:08.459816
40.2457664,-111.6398336,nan,nan,-75,6.25,163,38:12.1,2022-12-01 08:14:08.462207
40.2457664,-111.6398336,-46,-44,-72,6.5,162,38:10.3,2022-12-01 08:14:08.462207
40.245744,-111.6398208,nan,nan,-83,5.75,160,38:07.4,2022-12-01 08:14:09.359334
40.2457152,-111.6398208,nan,nan,-87,6.5,159,38:06.4,2022-12-01 08:14:09.359334
40.2457152,-111.6398208,nan,nan,-90,5.5,158,38:05.4,2022-12-01 08:14:09.360334
40.24568,-111.6398208,nan,nan,-85,6.5,157,38:04.4,2022-12-01 08:14:09.361329
40.245616,-111.639808,nan,nan,-88,5.5,156,38:03.3,2022-12-01 08:14:09.362326
40.2456,-111.6397952,nan,nan,-99,3.75,155,38:02.3,2022-12-01 08:14:09.362326
40.2455904,-111.6397952,nan,nan,-96,4.5,154,38:01.3,2022-12-01 08:14:09.363323
40.2455904,-111.6397952,nan,nan,-93,6,153,37:59.7,2022-12-01 08:14:09.364322
40.2456032,-111.6397952,nan,nan,-92,6,152,37:58.7,2022-12-01 08:14:09.365321
40.2456672,-111.6397824,nan,nan,-98,5,151,37:57.7,2022-12-01 08:14:09.366316
40.2456672,-111.6397824,nan,nan,-84,5.75,150,37:56.7,2022-12-01 08:14:09.367313
40.2456672,-111.6397824,nan,nan,-88,6,149,37:55.7,2022-12-01 08:14:09.368315
40.2456672,-111.6397824,nan,nan,-92,5.25,148,37:54.7,2022-12-01 08:14:09.369307
40.2456672,-111.6397824,nan,nan,-89,5.25,147,37:53.7,2022-12-01 08:14:09.370305
40.2456256,-111.6398464,nan,nan,-88,5.5,146,37:52.7,2022-12-01 08:14:09.371303
40.2456256,-111.6398464,nan,nan,-86,6.5,145,37:51.8,2022-12-01 08:14:09.371303
40.2456256,-111.6398464,nan,nan,-84,6.25,144,37:50.8,2022-12-01 08:14:09.372301
40.2456256,-111.6398464,nan,nan,-94,6,143,37:49.8,2022-12-01 08:14:09.373296
40.2456256,-111.6398464,nan,nan,-83,6.75,142,37:48.8,2022-12-01 08:14:09.374294
40.2454336,-111.6398848,nan,nan,-83,6,141,37:47.8,2022-12-01 08:14:09.375293
40.2454336,-111.6398848,nan,nan,-84,6.5,140,37:47.6,2022-12-01 08:14:09.376288
40.2454336,-111.6398848,-59,-55,-84,5.75,139,37:46.3,2022-12-01 08:14:09.376288
40.2454336,-111.6398848,-59,-55,-99,4.75,138,37:44.8,2022-12-01 08:14:10.349722
40.2454336,-111.6398848,nan,nan,-93,5.75,137,37:43.8,2022-12-01 08:14:11.398571
40.2454848,-111.639872,nan,nan,-98,4.25,136,37:42.8,2022-12-01 08:14:11.399568
40.2454848,-111.639872,nan,nan,-100,5,135,37:41.8,2022-12-01 08:14:11.399568
40.2454848,-111.639872,nan,nan,-94,6,134,37:40.8,2022-12-01 08:14:11.400565
40.2454848,-111.639872,nan,nan,-88,6.25,133,37:39.8,2022-12-01 08:14:11.401562
40.2454848,-111.639872,nan,nan,-86,6,132,37:38.8,2022-12-01 08:14:11.401562
40.2457152,-111.6398208,nan,nan,-91,5.75,131,37:37.8,2022-12-01 08:14:11.402560
40.2457152,-111.6398208,nan,nan,-96,5.25,130,37:36.8,2022-12-01 08:14:11.403557
