latitude,longitude,Wi-Fi RSSI,RSSI,SNR,packet_num
40.2459648,-111.6401024,nan
40.2459648,-111.6401024,nan
40.2459648,-111.6401024,nan
40.2458656,-111.6400768-52,-52
40.2458656,-111.6400768,-52,nan
40.2458656,-111.6400768,nan
40.2458656,-111.6400768,-50,-55
40.2458656,-111.6400768,-52,-55
40.2458656,-111.6400768,-79,-75
40.2458656,-111.6400768,-53,-46
40.2458656,-111.6400768,nan
40.2458656,-111.6400768,nan
40.2458656,-111.6400768,nan
40.2458656,-111.6400768,nan
40.2458656,-111.6400768,nan
40.2458656,-111.6400768,nan
40.2458656,-111.6400768,nan
40.2458656,-111.6400768,nan
40.2458656,-111.6400768,nan
40.2458656,-111.6400768,nan
40.2458656,-111.6400768,nan
40.2458656,-111.6400768,nan
40.2458656,-111.6400768,nan
40.2458656,-111.6400768,nan
40.2458656,-111.6400768,nan
40.2458656,-111.6400768,nan
40.2458656,-111.6400768,nan
40.2458656,-111.6400768,nan
40.2458656,-111.6400768,nan
40.2458656,-111.6400768,nan
40.2458656,-111.6400768,nan
40.2458656,-111.6400768,nan
40.2458656,-111.6400768,nan
40.2458656,-111.6400768,nan
40.2458656,-111.6400768,nan
40.2458656,-111.6400768,nan
40.2458656,-111.6400768,nan
40.2456736,-111.6401408,-49,-44
40.2456736,-111.6401408,-49,-44
40.2456736,-111.6401408,nan
40.2456736,-111.6401408,nan
40.2456992,-111.640128,nan
40.2456992,-111.640128,nan
40.2456992,-111.640128,nan
40.2456992,-111.640128,nan
40.2456992,-111.640128,nan
40.245824,-111.640064,nan
40.245824,-111.640064,nan
40.245824,-111.640064,nan
40.245824,-111.640064,nan
40.245824,-111.640064,nan
40.2459648,-111.6400384,nan
40.2459648,-111.6400384,nan
40.2459648,-111.6400384,nan
40.2459648,-111.6400384,nan
40.2459648,-111.6400384,nan
40.2459648,-111.6400384,nan
40.2459872,-111.6400896,nan
40.2459552,-111.6401024,nan
40.2459008,-111.640128,nan
40.2458752,-111.6401408,-52,-48
40.2458752,-111.6401408,-52,-48
40.2458752,-111.6401408,nan
40.2458752,-111.6401408,nan
40.2458752,-111.6401408,nan
40.2457504,-111.6401536,nan
40.2457504,-111.6401536,nan
40.2457504,-111.6401536,nan
40.2457504,-111.6401536,nan
40.2457632,-111.6401408,nan
40.2457632,-111.6401408,nan
40.2457632,-111.6401408,nan
40.2457632,-111.6401408,nan
40.2457632,-111.6401408,nan
40.2457632,-111.6401408,nan
40.2459488,-111.6400768,nan
40.2459552,-111.6400384,nan
40.2459616,-111.6399488,nan
40.2459616,-111.6399104,nan
40.2459616,-111.6399104,nan
40.2459616,-111.6399104,nan
40.2459968,-111.6398336,nan
40.2460096,-111.6398208,nan
40.2460256,-111.6398592,nan
40.2460288,-111.639872,-53,-44
40.2460288,-111.639872,-53,-44
40.2460352,-111.6399232,nan
40.2460352,-111.6399616,-53,-45
40.2460352,-111.6399616,nan
40.2460352,-111.6399616,nan
40.2459776,-111.6400256,nan
40.2459552,-111.6400384,nan
40.2459552,-111.6400384,nan
40.2459264,-111.6400768,nan
40.2459232,-111.6400896,nan
40.2459264,-111.6401024,nan
40.2459264,-111.6401024,nan
40.2459488,-111.6401024,nan
40.2459584,-111.6400896,nan
40.2459776,-111.6400384,nan
40.245984,-111.64,nan
40.245984,-111.64,nan
40.2459936,-111.63987,nan2
40.2459936,-111.639872,nan
40.2459936,-111.639872,nan
40.2459936,-111.639872,nan
40.2460128,-111.639808,-56,-48
40.2460128,-111.639808,-57,-48
40.2460128,-111.639808,nan
40.2460128,-111.639808,nan
40.2460128,-111.639808,nan
40.2460128,-111.639808,nan
40.2460128,-111.639808,-54,-45
40.2460128,-111.639808,-54,-45
40.2460128,-111.639808,nan
40.2460128,-111.639808,nan
40.2460128,-111.639808,nan
40.2460128,-111.639808,nan
40.2460128,-111.639808,nan
40.2460128,-111.639808,nan
40.2460128,-111.639808,nan
40.2460128,-111.639808,nan
40.2460128,-111.639808,nan
40.2460128,-111.639808,nan
40.2460128,-111.639808,nan
40.2460128,-111.639808,nan
40.2460128,-111.639808,nan
40.2460128,-111.639808,nan
40.2460128,-111.639808,nan
40.2460128,-111.639808,nan
40.2460128,-111.639808,nan
40.2460128,-111.639808,nan
40.2460128,-111.639808,nan
40.2460128,-111.639808,nan
40.2460128,-111.639808,nan
40.2460128,-111.639808,nan
40.2460128,-111.639808,nan
40.2460128,-111.639808,nan
40.2460128,-111.639808,nan
40.2460128,-111.639808,nan
40.2460128,-111.639808,nan
40.2460128,-111.639808,nan
40.2460128,-111.639808,nan
40.2460128,-111.639808,nan
40.2460128,-111.639808,nan
40.2460128,-111.639808,nan
40.2460128,-111.639808,nan
40.2460128,-111.639808,nan
40.2460128,-111.639808,nan
40.2460128,-111.639808,nan
40.2460128,-111.639808,nan
40.2460128,-111.639808,nan
40.2460128,-111.639808,nan
40.2460128,-111.639808,nan
40.2460128,-111.639808,nan
40.2460128,-111.639808,nan
40.2460128,-111.639808,nan
40.2460128,-111.639808,nan
40.2460128,-111.639808,nan
40.2460128,-111.639808,nan
40.2460128,-111.639808,nan
40.2460128,-111.639808,nan
40.2460128,-111.639808,nan
40.2460128,-111.639808,nan
40.2460128,-111.639808,nan
40.2460128,-111.639808,nan
40.2460128,-111.639808,nan
40.2460128,-111.639808,nan
40.2460128,-111.639808,nan
40.2460128,-111.639808,-54,-46
40.2460128,-111.639808,-68,-61
40.2460128,-111.639808,-78,-71
40.2460128,-111.639808,-65,-54
40.2458304,-111.6400128,nan
40.2458304,-111.6400128,nan
40.2458304,-111.6400128,nan
40.2458304,-111.6400128,nan
40.2458304,-111.6400128,nan
40.245888,-111.6399488,nan
40.245888,-111.6399488,nan
40.245888,-111.6399488,nan
40.245888,-111.6399488,nan
40.245888,-111.6399488,nan
40.2459072,-111.6397952,-48,-45
40.2459072,-111.6397952,-49,-45
40.2459072,-111.6397952,nan
40.2459072,-111.6397952,nan
40.2459072,-111.6397952,nan
40.2459456,-111.6398208,nan
40.2459456,-111.6398208,nan
40.2459488,-111.6398464,nan
40.2459488,-111.6398464,nan
40.2459488,-111.6398464,nan
40.2459488,-111.6398464,nan
40.2459648,-111.6399488,nan
40.2459616,-111.639936,nan
40.2459616,-111.639936,nan
40.2459552,-111.6399232,nan
40.2459552,-111.6399232,nan
40.2459552,-111.6399232,nan
40.245952,-111.6399232,nan
40.245952,-111.6399232,nan
40.2459488,-111.6399104,nan
40.2459488,-111.6399104,nan
40.2459488,-111.6399104,nan
40.2459456,-111.6399104,nan
40.2459456,-111.6399104,nan
40.2459456,-111.6399104,nan
40.2459424,-111.6398848,-45,-54
40.245936,-111.639872,nan
40.245936,-111.6398592,nan
40.245936,-111.6398592,nan
40.2459328,-111.6398464,nan
40.245936,-111.6398464,nan
40.245936,-111.6398464
40.245936,-111.6398464
40.2459328,-111.6398336
40.2459296,-111.6398336
40.2459232,-111.6398336,-46,-50
40.2459232,-111.6398336,-46,-49
40.2459264,-111.6398336,-57,-50
40.2459264,-111.6398336,-57,-49
40.2459264,-111.6398336,-46,-49
40.2459296,-111.6398336,-62,-52
40.2459296,-111.6398336
40.2459296,-111.6398336
40.2459296,-111.6398464,-44,-51
40.2459296,-111.6398464,-57,-48
40.2459296,-111.6398464
40.2459296,-111.6398336,-58,-48
40.2459296,-111.6398336
40.245936,-111.6398336
40.245936,-111.6398336
40.2459392,-111.6398464
40.245936,-111.6398336
40.245936,-111.6398336
40.2459328,-111.6398336
40.2459328,-111.6398336
40.2459328,-111.6398336
40.2459328,-111.6398336
40.2459296,-111.6398336
40.2459264,-111.6398336
40.2459264,-111.6398336
40.2459168,-111.6398208
40.2459168,-111.6398336
40.2459168,-111.6398336
40.2459168,-111.6398208,-64,-53
40.2459168,-111.6398208
40.2459168,-111.6398208
40.2459168,-111.6398208,-41,-42
40.2459168,-111.6398208,-43,-40
40.2459168,-111.6398208,-42,-40
40.2459136,-111.6397952,-71,-68
40.2459136,-111.6397952,-70,-68
40.2459136,-111.6397952,-60,-61
40.2459136,-111.6397952
40.2459136,-111.6397952
40.2459136,-111.6397952
40.2459136,-111.6397952
40.2459136,-111.6397952
40.2459136,-111.6397952
40.2459136,-111.6397952
40.2459136,-111.6397952
40.2459136,-111.6397952
40.2459136,-111.6397952
40.2459136,-111.6397952
40.2459136,-111.6397952
40.2459136,-111.6397952
40.2459136,-111.6397952
40.2459136,-111.6397952
40.2459136,-111.6397952
40.2459136,-111.6397952
40.2459136,-111.6397952
40.2459136,-111.6397952
40.2459136,-111.6397952
40.2459136,-111.6397952
40.2459136,-111.6397952
40.2459136,-111.6397952
40.2459136,-111.6397952
40.2459136,-111.6397952
40.2459136,-111.6397952
